season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered,cnt
1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,71,79
1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,70,93
1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,75,104
1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,95,118
1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,69,91
1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,78,113
1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,77,99
1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,82,105
1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,56,67
1,0,1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,47,61
1,0,1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,50,57
1,0,1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,22,28
1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,19,21
1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18,18
1,0,1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,16,17
1,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,15,16
1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8,8
1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,2,2
1,0,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,2,3
1,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,1,1
1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,5,5
1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,9,13
1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,30,33
1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,39,47
1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,50,57
1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,55,64
1,0,1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,70,80
1,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,80,93
1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,74,86
1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,72,93
1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,76,82
1,0,1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,67,71
1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,85,92
1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,58,60
1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,29,33
1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,24,27
1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13,13
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,3,4
1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3,3
1,0,1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,22,22
1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,26,28
1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,32,35
1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,61,61
1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,124,125
1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,132,133
1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,98,99
1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83,83
1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41,41
1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33,33
1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,19,20
1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3,3
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,6,7
1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3,3
1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,2
1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7,7
1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32,32
1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,89,90
1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,196,197
1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,107,109
1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,46,47
1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,47,52
1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,65,70
1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,67,78
1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,68,75
1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,78,82
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,94,104
1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,190,197
1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,156,161
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,108,112
1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,74,76
1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,55,59
1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,53,59
1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,27,28
1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,8,13
1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,3,5
1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2,2
1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1,1
1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1,1
1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6,6
1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35,35
1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,100,101
1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,247,249
1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,140,143
1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,56,57
1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,63,68
1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,77,84
1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,86,98
1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,75,81
1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,62,70
1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,83,91
1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,207,215
1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,184,185
1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,146,152
1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,124,126
1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,54,57
1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56,56
1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,28,31
1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,20,21
1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6,6
1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2,2
1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1,1
1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1,1
1,0,1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,4,5
1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27,27
1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,66,68
1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,210,217
1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,159,166
1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,57,63
1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,53,59
1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,67,78
1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,65,73
1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,56,62
1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,61,65
1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97,97
1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,151,161
1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,119,120
1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,93,96
1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,52,53
1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41,41
1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,33,34
1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27,27
1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13,13
1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,9,12
1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11,11
1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,6,7
1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3,3
1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2,2
1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8,8
1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,26,27
1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,37,40
1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,50,53
1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,59,63
1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,60,70
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,72,84
1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,64,75
1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,93,103
1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.19399999999999998,72,83
1,0,1,17,0,6,0,1,0.12,0.19699999999999998,0.28,0.0,59,67
1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.19399999999999998,54,54
1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,53,59
1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,44,45
1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39,39
1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,23,30
1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,31,33
1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,20,22
1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,12,13
1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,15,18
1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,4,5
1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3,3
1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1,1
1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,2
1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,17,19
1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,25,28
1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,51,58
1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,77,99
1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,92,116
1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,75,87
1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,93,110
1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,64,77
1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,56,65
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,50,55
1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,44,49
1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,45,50
1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,31,35
1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,20,25
1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.19399999999999998,23,28
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,17,21
1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.19399999999999998,7,7
1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.19399999999999998,1,1
1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1,1
1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1,1
1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5,5
1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15,15
1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,79,84
1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,171,177
1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,98,102
1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,34,40
1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,43,46
1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.19399999999999998,52,63
1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,54,60
1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,43,45
1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,50,57
1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,66,70
1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,178,184
1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,145,153
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,101,106
1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,80,81
1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,53,59
1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,32,35
1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,21,24
1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,6,9
1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5,5
1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2,2
1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1,1
1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9,9
1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,35,36
1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,103,108
1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,233,238
1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,134,144
1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,49,55
1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,55,61
1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,85,106
1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,72,93
1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,57,68
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,63,84
1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,102,116
1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,208,222
1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,218,225
1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,133,146
1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,103,119
1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,40,45
1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,49,53
1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,37,40
1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,14,17
1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5,5
1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.19399999999999998,7,10
1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1,1
1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8,8
1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,29,30
1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,69,72
1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,55,58
1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,26,28
1,0,1,11,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,35,41
1,0,1,12,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,41,48
1,0,1,13,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,43,47
1,0,1,14,0,3,1,3,0.22,0.19699999999999998,0.93,0.3582,36,36
1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,42,43
1,0,1,16,0,3,1,4,0.22,0.19699999999999998,0.93,0.3284,35,36
1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26,26
1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.19399999999999998,23,24
1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,82,84
1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,101,104
1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,76,79
1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,55,59
1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,36,38
1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27,27
1,0,1,23,0,4,1,1,0.18,0.19699999999999998,0.8,0.1642,16,16
1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9,9
1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,2,3
1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2,2
1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,0,1
1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4,4
1,0,1,6,0,5,1,2,0.18,0.19699999999999998,0.8,0.1343,16,16
1,0,1,7,0,5,1,2,0.16,0.19699999999999998,0.86,0.0896,58,60
1,0,1,8,0,5,1,2,0.16,0.19699999999999998,0.86,0.0896,155,157
1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,95,101
1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49,49
1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30,30
1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,28,29
1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31,31
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,36,38
1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,40,41
1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,70,80
1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,147,149
1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.19399999999999998,107,109
1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,84,89
1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.19399999999999998,61,62
1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,57,58
1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26,26
1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,22,23
1,0,1,0,0,6,0,1,0.22,0.19699999999999998,0.64,0.3582,26,28
1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.19399999999999998,20,20
1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15,15
1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,5,8
1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,2,3
1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2,2
1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,4,5
1,0,1,8,0,6,0,1,0.18,0.19699999999999998,0.55,0.1642,31,34
1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34,34
1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,51,55
1,0,1,11,0,6,0,2,0.18,0.19699999999999998,0.64,0.1343,60,64
1,0,1,12,0,6,0,2,0.2,0.19699999999999998,0.59,0.19399999999999998,66,78
1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,56,65
1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,89,99
1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,98,120
1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,88,107
1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,82,91
1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,59,68
1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,52,58
1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,42,43
1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,35,36
1,0,1,22,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,28,32
1,0,1,23,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,30,33
1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33,33
1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,22,29
1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,10,11
1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,7,8
1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1,1
1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3,3
1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3,3
1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,11,12
1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,34,38
1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,57,64
1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,50,59
1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,87,97
1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,71,84
1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,104,122
1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,95,109
1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,104,123
1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.19399999999999998,71,77
1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,57,65
1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.19399999999999998,46,55
1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,30,33
1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,25,28
1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.19399999999999998,19,21
1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,16,21
1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,6,7
1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,5,7
1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.19399999999999998,1,1
1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.19399999999999998,2,2
1,0,1,4,0,1,1,1,0.2,0.19699999999999998,0.59,0.2239,2,2
1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,8,8
1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,37,37
1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,71,72
1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,182,185
1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112,112
1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,68,69
1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,46,48
1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,62,68
1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,52,54
1,0,1,14,0,1,1,2,0.18,0.19699999999999998,0.55,0.1343,85,86
1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,41,44
1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.19399999999999998,83,86
1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,155,161
1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,153,156
1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,108,111
1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,78,78
1,0,1,21,0,1,1,3,0.16,0.19699999999999998,0.59,0.0896,53,56
1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34,34
1,0,1,23,0,1,1,2,0.16,0.19699999999999998,0.64,0.0896,15,17
1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,6,8
1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,3,3
1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,2,2
1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2,2
1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,3,3
1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,22,22
1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,52,52
1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,132,135
1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,114,116
1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,47,47
1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,49,51
1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,53,55
1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,49,52
1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,49,54
1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,45,52
1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,61,64
1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,172,176
1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,165,168
1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,105,108
1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,69,74
1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,64,64
1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,34,36
1,0,2,23,0,2,1,3,0.2,0.19699999999999998,0.93,0.19399999999999998,15,16
1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2,2
1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.19399999999999998,3,3
1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,4
1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1
1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1,1
1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,3,3
1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,17,18
